vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
179696bc-da08-49ee-b487-92457e785bf2,1/15/2023 8:02,44.6135512659201,,31.0919142185497,325.340385751126,9031,60.0716136637659,0.451264001661002,network,high,completed
e0d75be7-cf72-4519-96a0-e74e7501b105,5/19/2023 17:07,10.4627888742474,27.3269584975794,749.601744720377,471.654367537498,1618,25.8369280821519,0.4604191976969,io,high,waiting
a7f95e4e-7e9d-45b7-9e40-941977aa5a63,4/16/2023 5:00,34.8475989033497,84.1607944597412,655.071693749285,354.07787775996,8666,68.0015459766351,0.534398167560862,network,medium,waiting
079eff29-8b03-4485-a9df-45dcf7d77944,3/1/2023 21:09,74.0097525617682,9.86112797832801,445.702377972591,206.118960920522,7728,8.9874062192668,0.277937758019086,io,medium,running
,3/10/2023 8:52,,8.18237759169085,767.186812497639,481.255852730656,773,60.5995481665789,0.668409176946025,network,medium,completed
44a9f1c8-0910-4f3b-a796-67b843a61c7f,7/12/2023 22:04,62.2384428566004,13.6625703811211,124.28661019939,463.785253313549,3687,39.8238068121916,0.511649261739706,compute,high,completed
50a51774-bd38-45c9-bcc9-1d52bac18a1e,3/15/2023 17:05,71.0528402722345,,301.112624833302,285.751210264246,7727,93.909664534492,0.945034821044934,compute,,waiting
f8f0a531-ac90-4a4c-8d77-1142f0d2b1d9,4/12/2023 5:41,20.4923686959701,,379.803694098403,378.75203751904,9468,31.5699525238758,0.478878344997461,io,high,running
e5a31fb4-acd1-4d27-bccd-f16e5fa9090c,2/20/2023 13:59,34.1698114864732,43.9346177704483,909.747728287577,228.770517997878,,99.6130413253404,0.276800593078183,compute,medium,completed
e5db2271-1202-4c6c-8714-cd39c806f92d,1/28/2023 7:54,67.6242482277462,80.7334543380011,23.0718479596681,,496,,0.363937896588737,io,high,completed
9fae4fab-393c-44e6-b6ed-0a9768be956e,3/6/2023 10:32,87.9234763031327,65.588949969766,96.9718332661668,359.597756592201,3197,79.2370778311014,,io,,waiting
7bbe39e0-f2fc-412a-a23f-de330745c788,2/19/2023 22:28,54.3678053828095,23.4258589484115,425.107608425605,298.570100866973,2247,20.1957693836322,0.930066553791835,compute,,completed
d1c266b9-8df1-4d51-a186-5e0cc776ea25,7/3/2023 18:20,28.2699650945536,68.7908498075576,,31.8260896361204,93,64.0388596170142,0.155821061126963,compute,medium,running
f38821bd-583b-4ede-94a2-c8782d8da0ce,6/30/2023 11:47,3.02352580059825,79.1135685963434,972.745313473236,448.336675273489,1275,49.4926145894955,0.957784086123909,io,medium,running
abe545ce-dd85-43d8-b64b-f71068534aa6,6/24/2023 6:38,71.0336828974213,43.4053003731596,527.93819436082,308.312060140037,3331,86.057744651621,0.014471790410004,compute,low,waiting
2d880d38-583e-4f57-9678-09dd66fde9d7,1/26/2023 17:30,0.788410350844037,34.8315277026954,310.30164595373,444.331251511122,3825,28.2946921779165,0.959542366310505,network,,completed
a5eeda43-5540-4e71-8dd3-76075bd6643f,2/9/2023 19:22,37.2679069820995,18.8983718939376,,121.516936508484,747,85.6785968615097,,network,medium,
6eaf7336-772f-4abd-a463-8b08928d8a05,,53.0537214562781,9.00628706722659,371.114382128218,,3109,22.6433406746362,,compute,high,running
85b97eee-bbce-461e-8ef3-864e48cb88be,5/8/2023 7:10,92.2111461767193,57.4471753809493,544.354548791151,478.747058816578,9833,42.3804303977554,0.986111700606471,network,high,completed
0ee116ac-cc4b-408d-8ab2-36a8a4d7ed93,1/30/2023 19:34,8.94945450329001,18.616215005821,914.658278033678,191.306965324588,3401,54.3397268278052,0.0116498635710712,io,medium,waiting
e20186be-766e-4269-8555-651f8c90cb53,4/21/2023 6:36,40.5942321968283,88.0937898728907,210.300338235466,435.734114887929,,45.7110792857521,0.681651537095772,network,,waiting
00bb887d-1cc8-4278-b74b-bed05e26a017,1/30/2023 11:24,2.43131997101577,35.6076223933698,327.484332013178,410.227617462391,3369,11.947265096399,0.588672557270718,compute,,running
7494dc2d-600a-4ffa-a2da-16d158aa3875,3/12/2023 17:53,34.261098434159,44.5006904437038,513.632007712764,266.446595241587,7746,49.4743068972361,0.465506911253012,compute,low,running
8fbe3764-c21c-4380-82ea-511f17f32dde,3/9/2023 22:17,,28.948784895475,597.890956583614,234.153007679142,7798,72.0157896844153,,compute,high,waiting
dcd1078c-c0d7-4284-af74-9ee3390a7f31,3/3/2023 8:38,27.9067948228598,73.4678856638943,969.160613321782,,7078,95.5506270692629,0.540422072957049,,,completed
279cea55-3803-4e5d-a73b-af64b0082da2,2/26/2023 18:20,20.9749949655635,43.1699528804416,616.409299150876,322.590233195683,,87.1257284847504,0.861521937911962,io,medium,running
7c452947-6afd-4c97-9c30-2c4de3da1644,7/4/2023 5:29,11.5703233327093,86.1556259214101,591.956254909899,329.532151701574,8698,94.9175384595365,0.895609580588964,io,medium,completed
878d54f2-af6b-45af-888f-fb5e86a0dbdd,5/17/2023 0:27,57.7140244020341,50.8205644894406,,394.158806445342,3699,65.3213240480125,0.159447882413297,io,medium,completed
8eea59a5-d54c-4bde-8b14-b14706c9e955,1/8/2023 6:32,69.5270005904686,78.3687383992429,359.981425638137,306.865839750255,2788,61.6131231372466,0.0245768179416954,io,low,running
f9110b5b-3d36-430e-8cd7-4717d14a8f10,3/17/2023 14:02,67.1957140595822,83.6012212799535,570.840493589694,169.658785941369,7598,,0.562947247353959,io,high,
,1/2/2023 8:41,94.8861020720507,76.9725850075204,427.27599761603,167.120151918516,1475,92.8464452897603,0.603425676229042,compute,,completed
d4c5a84e-8177-4040-82ae-9feec6fce9eb,,0.270321389350269,31.0770681516228,853.661498782043,493.673515042594,4189,44.9229444437436,0.929652676158004,io,high,running
24189ee1-6bee-4dfc-8778-7cfb81dc6e44,1/25/2023 12:24,64.7196653894036,45.4451681469554,34.416203638577,52.203216846718,9567,47.8922404278656,0.800308134739499,io,low,waiting
b691d7fc-e9ba-40d0-9ffe-ad0b5343487a,4/14/2023 13:57,60.0392237097639,28.1109053453115,499.601000894482,125.228059722398,9891,36.492273082921,0.12102889215682,,medium,waiting
26950738-e67a-4a51-b9cb-5e05af8c928d,6/12/2023 21:23,58.8739609970288,43.7766199991252,392.973954369555,496.028170366839,,10.6840842838784,0.323484385576386,compute,high,waiting
1db85ccd-50a9-4dc3-9810-18b0f5b1cbeb,4/25/2023 18:02,96.2770319840242,20.0563943206159,190.932596402932,,4210,2.21618209854871,0.540262289238362,network,high,running
d6dbf665-75c2-470a-89e3-1a0612e6798d,1/5/2023 4:56,1.68716733700396,91.6099507333544,175.699424673576,387.553004413982,9027,73.8059570216464,0.265696414134022,network,medium,running
f7327c3e-4efe-46ed-a164-76b26204e1ee,2/13/2023 21:57,69.648243070145,4.04279668266625,237.401053079064,243.757901659125,8534,16.6340515108037,0.733344391521112,compute,high,running
dd17755a-7f75-4a27-b610-ac398d85f20e,5/26/2023 16:51,81.3678649701863,94.1727217886849,39.6050743037704,30.7639341083847,6851,38.1693861036117,0.0975101147271531,io,high,completed
7717c976-90cc-40b6-bf9c-4370d3771a78,1/31/2023 16:17,50.9807196621584,67.5380789945034,149.485907385389,195.040711768843,3704,25.6790282111716,0.750948809880582,io,low,waiting
322c9ff1-df91-4ba7-be69-e6cce4cf74df,6/15/2023 22:19,33.3964869596809,51.4799379243893,240.258081910381,152.160669661104,4019,,0.209680567900659,network,,waiting
28da57b3-ce70-4935-9a2d-4a78ab925e56,6/27/2023 15:06,,83.523064857524,497.545028813649,374.465810562963,5486,79.0740809360033,0.286408034807615,io,low,waiting
6568a80d-9516-498b-ad84-d2ce3bce3fc1,3/10/2023 10:51,9.72429256324246,27.8586559206269,213.21101375094,498.548608466139,2154,77.5773134417761,0.943795433320055,io,medium,
f11fa222-87ed-40ec-be83-03df35b1e94e,1/12/2023 2:57,44.2035637729925,76.7200520729585,160.407146218664,127.214564310542,179,80.9540415700753,0.438932990444245,network,medium,completed
c6131565-4cbb-45b5-b7bf-fae7d08a1579,6/24/2023 12:47,,15.3162832320463,396.011490825594,,3421,12.4438922346658,0.384033102495959,network,medium,completed
383f256c-2aef-4263-94de-71ecdc4e37be,4/8/2023 20:55,69.3956410934547,47.536663905701,,247.25675848214,6814,60.3079950094572,0.323503902148545,compute,medium,completed
d957d2cc-53f4-4bcc-9541-f41a0890eee4,3/13/2023 3:53,9.08857320324094,64.511983905205,75.2979371085085,162.318344776339,1164,12.239366891664,0.216978476702133,io,medium,running
f896d503-c993-4174-8d3c-e5c7e1260f4f,,22.775950153786,7.46475440827317,,,2933,,0.291211456273009,compute,low,completed
1265757c-289b-4245-b3cb-9d8c7968cd35,4/27/2023 6:52,41.0301562690125,67.539578447709,486.925778558433,175.005090551024,9953,,0.636851864715318,io,medium,waiting
b3de54c7-afed-4169-a11c-98c1b188a52c,4/18/2023 11:05,62.329467302013,48.7626205710671,404.325486932468,160.220319867319,4942,59.326791834525,0.272852996654543,compute,low,completed
b30f943e-801d-4a15-ba54-72744d768b82,5/28/2023 14:56,88.6960781217417,,190.925893840857,14.5354462368333,9814,94.2232933745818,0.0917377980957953,,high,waiting
3feb1402-ef53-40de-9634-84be489c9dda,,61.8826168241376,,,49.0276836251539,1377,40.5725568727657,0.421378650810992,compute,high,completed
415b0828-111d-4db9-9c0c-393cd0a0c13b,1/14/2023 22:46,13.3461470934934,98.3125085923072,465.109380825256,182.045434627418,5522,72.3678608949611,0.258338612853016,io,low,waiting
3901d630-cbd5-480e-9a2c-7ac65f13f294,3/16/2023 1:50,98.0580132787282,77.3293826803797,958.084354384009,131.388242191659,8650,36.6195894383663,0.290014666901998,compute,high,completed
a85c143f-fac2-446a-bbe1-bb7e185b44f7,4/25/2023 22:22,87.1785734755492,74.0851464573596,356.815508232921,307.723845780509,3889,92.1032675445154,0.253624327767448,io,high,completed
261fcd82-5ba4-4e7b-90ad-d7920664f475,4/22/2023 2:29,50.2720761145324,84.8546439982686,166.843175010974,358.415010695928,2461,68.0141577150849,0.846069325784985,compute,medium,completed
29b225a3-eb69-4af4-b941-ea7fbf4e91bb,6/11/2023 18:32,92.2347981796633,24.2562223504463,236.93847616692,424.54595211222,3747,,0.234104836552395,network,low,running
1dbeb0a6-9e9a-4ad9-8b23-bf5084b5354f,2/8/2023 23:07,54.1380793757135,5.16254275966632,92.1079149608393,435.888915346612,418,24.21609096622,0.146130838993493,network,high,waiting
626403f3-0045-4fab-b903-62aeacfe5a72,,92.3306067889163,77.1249011419158,,217.320695069829,2325,,0.872846773195232,io,low,waiting
0e34fc10-fe9d-4787-94cb-ca26fb9626f3,7/10/2023 20:03,82.9897368603343,82.6804739162652,804.052019936349,,7798,44.2240268422156,0.722063377562059,network,low,waiting
d8ed2084-9688-4a3a-949d-acc9353c7765,3/2/2023 5:14,,25.0362300117844,52.8658501445842,247.930983456443,1869,62.4448859351772,0.417585395998702,network,medium,waiting
534644a2-81aa-4bcf-94a9-cdc74fb43a09,1/10/2023 10:47,91.9782810778158,30.9885788216107,210.766579627259,167.793274556122,3377,80.6328715759984,0.277036367961935,network,medium,running
e2dd800d-52ea-4a8f-8441-8f5f5fa25d2a,1/5/2023 17:42,3.60338174285694,62.2818618023726,946.082685123274,77.0466642475149,9355,76.3543642478007,0.620884665391082,io,low,running
7f0530e0-b293-4d76-aaf8-8b220fd569a5,3/5/2023 4:23,17.4772004160939,19.2323409235258,8.36759643044171,139.976033439777,7681,76.3961698504153,0.0491042861710887,io,high,waiting
c1251104-f9f3-429e-95b6-712299ddd1d9,4/3/2023 2:17,38.9134677101185,43.6115035946091,302.780043671014,327.581242974346,5921,63.1443898256621,0.564441758373736,,high,completed
18d6a1d4-b46a-4f40-b167-71c90aca7d4b,1/28/2023 11:37,95.214269729542,32.5093426415693,144.826364863598,115.165305471713,1713,91.9962492736095,0.709280565498544,,high,waiting
69ff4c2b-21f0-4665-8be3-26ee373940d1,4/19/2023 6:55,30.0028919475929,86.7141452088097,353.12346602564,482.409134628047,,62.6636080264796,0.0835749544966719,compute,low,waiting
b7436c77-c020-48d7-8687-8801f9bf9b0b,2/6/2023 4:59,16.0467643887601,52.8967052539943,717.626792660302,52.4473659245277,3244,40.9766666191716,0.539911174369148,network,medium,running
22cff443-0426-41cf-9a9c-cc99d50fbfbb,3/4/2023 13:55,88.630466608656,48.683544155519,897.21826252362,,2645,22.5966188276609,,network,medium,waiting
8584d428-43be-437a-8bda-ec2e7e234236,1/30/2023 11:52,44.6394415483202,73.4037612439596,170.196045076443,405.399310035178,,26.0232930702081,0.0824867291053317,network,,completed
641e65b9-4448-47ca-91f5-530e213b0429,2/6/2023 20:47,90.7875594354326,23.8717706441228,351.928914668005,453.175265529553,,67.9638331447442,0.955793266296622,io,low,waiting
1a661ee7-30b6-48c8-ab49-6d0f4e91eb7b,5/14/2023 18:02,16.0230466320143,76.0747446922163,641.615056565688,225.572189528147,1403,62.9277639640522,0.124468373695718,compute,high,waiting
00a00fe2-3cea-4b24-a665-85216bd50705,5/4/2023 7:48,66.1117511508099,93.201927867303,,413.814928169827,8171,60.7736608593197,0.112872709194938,network,medium,waiting
af61d41d-db8d-4d8c-a491-f7198a094c7e,6/19/2023 5:20,44.0263752829491,72.1839212881021,716.404353846616,304.308833448978,3105,52.0895391237626,0.942096419790027,compute,,completed
7e5c61c1-c0ce-453f-a47e-0b92516b242b,6/10/2023 3:46,,48.3478772109619,198.307854197983,252.396145518008,5400,63.5921185824897,0.784016951859909,network,high,completed
a92a8ffc-44a8-4be8-8df7-312dd2f6a28a,,69.64631446525,61.7505340201463,867.951903912399,83.055087113553,2268,65.1111109173573,0.450845555454052,io,high,waiting
146cf656-762e-4c31-beca-4d4391083b94,5/17/2023 17:41,24.7398755539153,,675.949237173319,484.103598410383,7053,75.8201486803478,0.764627284595277,compute,medium,
99352eb2-3d62-4e89-bffc-d5816a0c9de7,4/23/2023 17:20,3.96155225795177,99.9711893323227,419.109089689148,105.781061678564,3901,85.6299426550867,0.626928319614716,io,high,
fc3023ab-4bf3-4279-b37c-8d264e1ae211,3/3/2023 15:45,5.99442982495732,4.0208519495835,,167.399287954984,2064,23.6325934825551,0.784809741494802,network,low,waiting
e51e44f4-f5f8-4074-b851-afad8379a2cd,2/12/2023 11:49,6.10785370667873,,581.395019132453,178.654374578135,7890,41.8706315771575,0.128558715925937,io,low,completed
a073e1dd-71b7-4808-9985-27ae71242d1d,6/25/2023 10:28,,47.2634586444209,,135.33983008075,40,46.2391321413601,0.260678387845968,compute,high,running
,7/16/2023 5:09,73.9883917829101,4.01938880248818,969.016167255812,119.665336991866,1809,73.378409254466,0.967722877491819,io,high,completed
2c517b1b-2967-4649-bfba-6c38de0fb1f7,6/24/2023 7:21,89.8062357213735,29.396617641686,589.075798327832,,1038,39.0066765263341,0.41371949090398,,medium,completed
be66f050-fc94-4a60-b09f-388f91a17e8e,5/19/2023 8:44,67.2582311296521,20.4131712601774,,,2451,41.4618144262674,,network,high,completed
850f6a37-8ed1-40aa-a4a3-f2751b34a76d,7/10/2023 1:53,52.8939929030883,96.3588411105071,980.961893868548,456.050993246738,4702,30.4672891545872,0.427789849947581,io,low,waiting
,5/11/2023 11:08,30.4446364347378,43.4337693826816,862.098903751175,66.0122622457424,6894,94.0111681330588,0.620749308404033,io,low,running
8554caf7-f7ca-4655-a820-8d3cf616012a,3/14/2023 12:20,,7.63920496922234,886.330051093689,351.627357996168,3235,85.8014410105449,0.771260521132575,compute,high,waiting
,3/21/2023 18:49,36.2189058939389,7.99212988488348,663.040399637861,29.5433405961469,4928,89.1966881115071,0.596529486579755,io,low,running
6f764d2c-3778-4c33-8fee-c536778bdea7,6/9/2023 11:51,47.0648949213909,64.6890796421794,683.180971053621,153.980822979802,,43.2380155275614,,network,medium,running
83fa38fc-9878-498d-9dc3-f61e445d0608,4/26/2023 7:25,37.8245174923461,,251.868406614234,401.6851363593,5592,3.39797819970882,0.35597616009969,compute,,running
a2c83588-a08a-4f63-b745-0ece5c5e7874,4/18/2023 1:12,97.9526929335458,74.7278472714993,596.058931504338,31.5529739930308,9358,58.5266381911612,0.652197864955311,io,low,
,7/19/2023 16:37,17.4658385395005,16.5569026136171,574.445301509227,113.174416159084,1716,59.2503230362422,0.413114779166318,network,low,waiting
1ca3ca4c-a990-46e6-8652-789513455071,4/4/2023 21:44,32.7988000908079,31.7442539731152,821.993344153938,448.885327239572,1464,82.101334063386,0.896463178043667,network,high,completed
0f6babf3-059c-4c8d-9e8c-2c1e4d084eec,5/10/2023 5:18,68.0348666015001,60.9629630402091,198.954480608538,178.461811156732,1907,,0.987280380761357,compute,medium,completed
5a5aedb3-c4fb-4fb6-b533-06a4ad9ad498,7/10/2023 7:13,6.32076183386306,73.4728016234614,738.130388046091,89.031108473082,,,0.0284446859846115,compute,high,running
9b9b4925-b9bb-4b05-9e78-434006c86ba0,1/9/2023 9:03,60.7249374011541,76.4593927269605,758.934085421189,135.783013645748,2382,82.9478236563464,0.290709981113607,,high,
606d04b1-c244-4b19-b349-5ed2c354a0a2,1/7/2023 19:38,,39.22863222308,285.861319289925,313.570130476623,4939,,0.000329933303430896,network,low,completed
f7b8181b-0580-4385-95e4-69b06346e900,5/3/2023 19:21,28.3999976762101,56.6729774819124,948.715442007844,386.432967581456,3058,34.9211535760925,0.404891996133106,network,low,waiting
846b9e64-801a-4631-a94e-3729befcabf1,3/30/2023 1:14,23.8413280924058,53.419048920303,316.739237314877,470.278290455216,6253,36.650011742102,0.905368488741911,network,medium,running
2bb6f844-3ed5-4a38-8c3b-60a2904acbbc,1/16/2023 5:13,51.4512743298756,50.8835853163613,436.920130412708,363.608429313832,,44.0643118328966,0.495573147749079,io,low,waiting
45b0e3ba-a73c-4f59-a06f-69d249ed1167,4/28/2023 2:59,36.7927580537041,,148.949911064713,57.9294072454607,3073,24.8849564486283,0.0401158006277344,,high,running
de336802-b539-45be-8928-01fc6bbca3dc,6/15/2023 14:45,,44.6827169971071,31.1926367564764,239.542186115316,,86.5438738559696,0.28935924426518,io,high,running
,,33.7477381764239,71.5210278008184,857.06112947295,300.11295869248,2254,64.2247420751743,0.996679022687795,compute,low,running
2294bb20-cc8e-4d8c-9bef-28d7797702d6,3/2/2023 3:55,97.0493693595977,96.1727485205488,25.623077589517,270.107719068022,6170,,0.00966804382446751,io,medium,waiting
43e3dea7-d0e0-43ae-b42d-91ac092ac90d,1/19/2023 6:08,13.3439431745604,67.2771135477562,767.737884025569,160.080529531921,8981,32.6148768827715,,io,low,waiting
cf824564-f1de-43f3-a08f-6c751a59ddaa,2/18/2023 18:39,9.68039531783742,93.9887177826706,,264.96075487063,2829,63.7128954660082,0.861386442008289,compute,medium,running
b112375a-ae5d-4284-aee2-53831e5e4e1f,2/9/2023 6:01,34.3391728790916,41.1614600527263,799.450264652544,309.728584785791,3776,,0.744944383131936,io,low,running
8082e783-4ec7-4d94-b4e5-6a032e3271a3,6/28/2023 17:58,59.1026900870491,2.11753352742121,971.867578655051,98.6074545912003,1647,98.0374204299677,0.26311878175826,compute,low,running
dc83146c-6ae1-4e41-bac4-33dc393f9425,1/19/2023 3:01,65.9176471850028,,502.004463377615,255.430150146374,4992,0.0026540422573773,0.345244136508422,io,,running
84c17611-b39f-4bc8-a334-355780dabfed,3/8/2023 18:08,39.7256747168042,12.6510547492439,913.454299867358,105.51001167124,,,0.752221486319022,io,low,running
,3/13/2023 20:46,99.9277993922171,86.1094041256002,575.769159777847,,4657,91.4197217754763,0.405087172540822,network,medium,running
d9471a71-9c23-41a9-a245-b41ef92abd0f,,35.1892996193042,,718.983030087139,84.9382846857134,527,31.9451471023983,,network,low,running
,,72.1406667959952,85.222739210453,,24.4547022467541,8593,89.5117937859359,0.0852012281241119,io,high,running
48b9d81d-a6a2-41da-aee8-8b4c61f6d6b0,4/5/2023 19:40,63.7582694530792,35.1618787003085,715.536035521408,370.466468570663,1828,7.27289529343739,0.933394189706413,io,medium,waiting
4cb8ae18-3dd3-42f9-a82b-e26ce8672934,7/12/2023 8:30,81.305386324746,49.8503845445095,406.39506097676,370.294119765493,7408,49.9786994132793,0.102210737977443,io,medium,
